+4 0:19.460072 1:-2.183512 2:-1.2449849 3:19.460072 4:-4.903325 5:-8.561666 6:17.314867 7:-7.642292 8:-18.004396 9:15.150508 10:-4.807557 11:-19.574993 12:16.74026 13:-4.4819455 14:-18.387468 15:16.836027 16:-4.2904096 17:-19.6133 18:19.364304 19:-5.803545 20:-19.6133 21:19.460072 22:-8.446744 23:-19.6133 24:19.230228 25:-10.515334 26:-18.406622 27:17.736246 28:-12.545617 29:-19.306843 30:18.176779 31:-17.046717 32:-17.621325 33:16.874334 34:-19.460072 35:-14.882358 36:14.058752 37:-19.460072 38:-10.5919485 39:6.9527617 40:-19.460072 41:-0.80445176 42:2.681506 43:-19.460072 44:5.1523223 45:2.030283 46:-19.057846 47:4.3287168 48:-1.7621324 49:-18.92377 50:4.3287168 51:-6.6846113 52:-17.238253 53:10.70687 54:-8.887277 55:-13.311762 56:19.115307 57:-5.4779334 58:-9.940725 59:19.460072 60:-1.0151415 61:-8.695741 62:18.732235 63:1.2449849 64:-7.201759 65:13.196839 66:2.6431987 67:-4.0797195 68:8.465898 69:9.289502 70:1.0726024 71:8.331821 72:16.261417 73:5.1906295 74:15.95496 75:19.460072 76:6.2632318 77:18.138472 78:19.460072 79:6.6846113 80:10.304645 81:19.460072 82:6.5122285 83:1.3982137 84:19.460072 85:3.2944214 86:-1.4173675 87:19.460072 88:-5.497087 89:-1.7429788 
+4 0:15.112201 1:6.167464 2:2.087744 3:18.885464 4:5.0182467 5:-7.6231384 6:18.425776 7:3.4859576 8:-13.8480625 9:16.089035 10:-0.40222588 11:-15.47612 12:12.641385 13:-5.1523223 14:-19.364304 15:10.6877165 16:-7.0485296 17:-19.6133 18:11.3964 19:-7.1826053 20:-19.6133 21:12.315774 22:-7.929596 23:-19.6133 24:10.01734 25:-10.132261 26:-19.6133 27:9.385271 28:-11.664551 29:-19.6133 30:14.365211 31:-11.013328 32:-19.6133 33:18.962078 34:-12.928689 35:-19.6133 36:17.946936 37:-19.28769 38:-19.6133 39:18.406622 40:-19.460072 41:-17.123331 42:19.460072 43:-19.460072 44:-11.434708 45:19.460072 46:-19.460072 47:-11.3964 48:19.306843 49:-19.460072 50:-11.664551 51:15.361198 52:-19.460072 53:-8.599973 54:10.898406 55:-19.460072 56:-1.7046716 57:8.255207 58:-19.460072 59:1.8962077 60:4.4244847 61:-19.460072 62:3.7924154 63:0.49799395 64:-19.460072 65:5.439626 66:-4.098873 67:-19.460072 68:8.465898 69:-8.00621 70:-18.65562 71:11.33894 72:-9.749189 73:-17.372328 74:14.748282 75:-9.787497 76:-16.567875 77:18.617311 78:-9.136273 79:-16.778566 80:19.460072 81:-11.990162 82:-18.253393 83:19.460072 84:-9.844957 85:-19.460072 86:17.372328 87:6.5696893 88:-19.211075 89:6.799533 
+4 0:17.525557 1:-6.83784 2:-3.1028855 3:16.280571 4:-7.5465236 5:-17.295713 6:11.109096 7:-3.2944214 8:-19.6133 9:11.319786 10:-3.3327289 11:-19.6133 12:13.905523 13:-4.501099 14:-19.6133 15:18.042704 16:-5.056554 17:-19.6133 18:18.50239 19:-7.8529816 20:-19.6133 21:14.346057 22:-12.105083 23:-19.6133 24:12.488156 25:-16.472107 26:-19.096153 27:15.591042 28:-18.674774 29:-14.690822 30:16.64449 31:-19.460072 32:-14.326903 33:14.097059 34:-19.460072 35:-12.890382 36:9.404425 37:-19.460072 38:-7.7189064 39:3.5625722 40:-19.460072 41:-0.7661445 42:-0.30645782 43:-19.460072 44:2.2984335 45:-4.367024 46:-19.460072 47:5.0374002 48:-9.308656 49:-19.460072 50:15.571888 51:-15.112201 52:-18.617311 53:19.460072 54:-12.6222315 55:-16.816874 56:19.460072 57:-2.5474305 58:-17.946936 59:18.617311 60:10.151415 61:-14.595054 62:7.5082164 63:15.95496 64:-4.5202527 65:7.240066 66:19.40261 67:0.4405331 68:15.533581 69:19.460072 70:0.32561144 71:18.540697 72:19.460072 73:-0.7661445 74:11.971008 75:19.460072 76:-2.1260512 77:-3.8881836 78:19.460072 79:-1.7621324 80:-18.674774 81:19.460072 82:-5.7843914 83:-19.211075 84:19.460072 85:-12.449849 86:-17.60217 87:19.40261 88:-10.630256 89:-19.6133 
+4 0:19.460072 1:-0.34476504 2:2.432509 3:19.460072 4:-3.7732618 5:-10.342952 6:19.28769 7:-6.3589997 8:-18.942924 9:17.697939 10:-7.52737 11:-19.6133 12:17.889475 13:-6.8186865 14:-19.6133 15:17.06587 16:-5.93762 17:-19.6133 18:16.816874 19:-4.55856 20:-19.6133 21:18.617311 22:-6.8186865 23:-19.6133 24:19.13446 25:-8.350976 26:-19.6133 27:19.440918 28:-8.255207 29:-19.6133 30:19.460072 31:-11.9135475 32:-19.6133 33:17.7554 34:-17.54471 35:-17.54471 36:14.824897 37:-19.460072 38:-12.315774 39:11.33894 40:-19.460072 41:-8.312668 42:7.4507556 43:-19.460072 44:-4.596867 45:3.8115692 46:-19.325996 47:-2.336741 48:2.2601264 49:-18.100164 50:-1.6280571 51:1.1683705 52:-18.598158 53:-1.340753 54:-2.7006595 55:-19.460072 56:3.4284968 57:-8.159439 58:-18.425776 59:12.928689 60:-12.143391 61:-14.652514 62:19.230228 63:-12.181698 64:-12.449849 65:19.460072 66:-7.489063 67:-12.0093155 68:15.150508 69:-0.15322891 70:-8.504205 71:7.489063 72:4.673482 73:-4.7500963 74:10.936713 75:13.043611 76:-3.0262709 77:18.617311 78:19.40261 79:-2.528277 80:19.460072 81:19.460072 82:-0.4405331 83:10.553641 84:19.460072 85:2.7389667 86:-1.340753 87:19.460072 88:3.0454245 89:-5.1523223 
+4 0:13.177686 1:-5.3247046 2:-19.6133 3:12.660539 4:-2.2601264 5:-19.6133 6:13.809755 7:-2.2984335 8:-19.6133 9:14.211981 10:-4.4244847 11:-19.6133 12:13.9438305 13:-5.497087 14:-19.6133 15:14.365211 16:-7.3166804 17:-19.6133 18:16.567875 19:-11.33894 20:-19.6133 21:18.847157 22:-17.429789 23:-19.479225 24:18.55985 25:-19.460072 26:-17.295713 27:13.599066 28:-19.460072 29:-11.779472 30:4.55856 31:-19.460072 32:-1.9536686 33:1.2449849 34:-19.460072 35:-1.0151415 36:-1.1492168 37:-19.460072 38:-1.7238252 39:-5.765238 40:-19.460072 41:6.0716953 42:-8.274361 43:-19.460072 44:12.679692 45:-11.070788 46:-17.314867 47:16.989256 48:-13.541605 49:-14.403518 50:18.636467 51:-11.587936 52:-14.211981 53:18.540697 54:-3.064578 55:-14.863204 56:10.994174 57:7.086837 58:-13.101071 59:3.0454245 60:15.456966 61:-6.435614 62:3.0071173 63:19.057846 64:-0.6895301 65:15.150508 66:19.460072 67:-0.34476504 68:18.406622 69:19.460072 70:-1.3790601 71:6.301539 72:19.460072 73:2.1452048 74:-13.503298 75:19.460072 76:4.903325 77:-12.813767 78:19.460072 79:-6.703765 80:-3.4284968 81:19.460072 82:-17.583017 83:-14.709975 84:18.789696 85:-8.714894 86:-19.6133 87:16.452953 88:-3.2369606 89:-19.6133 
+4 0:19.28769 1:0.095768064 2:-5.2289367 3:19.460072 4:4.156334 5:-17.640478 6:19.460072 7:2.4899697 8:-12.966996 9:15.935806 10:-2.719813 11:-2.4133554 12:13.503298 13:-7.680599 14:-4.4436383 15:13.445837 16:-6.2249246 17:-17.54471 18:13.273455 19:-2.566584 20:-19.6133 21:14.250289 22:-5.0374002 23:-19.6133 24:18.004396 25:-8.791509 26:-18.215086 27:19.460072 28:-8.580819 29:-16.089035 30:19.383457 31:-9.270349 32:-19.55584 33:19.460072 34:-13.196839 35:-19.6133 36:16.376339 37:-19.230228 38:-18.23424 39:13.694834 40:-19.460072 41:-12.449849 42:14.192827 43:-19.460072 44:-9.710882 45:9.557653 46:-19.460072 47:-8.293514 48:4.903325 49:-19.460072 50:-4.1180267 51:2.7389667 52:-19.460072 53:-1.6663644 54:-0.7086837 55:-19.460072 56:1.9153614 57:-7.1059904 58:-19.460072 59:12.488156 60:-10.668563 61:-17.161638 62:19.460072 63:-10.668563 64:-13.177686 65:19.460072 66:-7.1826053 67:-12.947843 68:19.172768 69:0.7086837 70:-12.258312 71:14.15452 72:4.903325 73:-9.251195 74:9.500193 75:9.32781 76:-4.4819455 77:9.749189 78:17.161638 79:-0.82360536 80:13.484144 81:19.460072 82:1.4748282 83:15.150508 84:19.460072 85:1.8579005 86:7.776367 87:19.460072 88:-0.63206923 89:2.3175871 
+4 0:15.246277 1:-0.32561144 2:0.05746084 3:17.33402 4:-2.815581 5:-6.1866174 6:11.87524 7:-2.4708161 8:-17.00841 9:8.00621 10:1.2258313 11:-19.6133 12:11.300632 13:0.49799395 14:-18.119318 15:15.188815 16:0.2681506 17:-18.693928 18:19.000385 19:-1.9153614 20:-19.6133 21:18.962078 22:-5.4204726 23:-18.55985 24:14.614207 25:-8.561666 26:-15.74427 27:15.437813 28:-10.879252 29:-17.583017 30:17.00841 31:-17.180792 32:-18.65562 33:12.928689 34:-19.460072 35:-14.173674 36:7.8912888 37:-19.460072 38:-7.7189064 39:5.765238 40:-19.460072 41:-1.7621324 42:1.5705963 43:-19.460072 44:2.815581 45:-3.4093432 46:-19.460072 47:9.500193 48:-8.504205 49:-18.176779 50:17.506403 51:-10.745177 52:-13.88637 53:19.460072 54:-9.174581 55:-11.33894 56:19.460072 57:-4.9224787 58:-10.955867 59:16.280571 60:0.30645782 61:-10.515334 62:8.676587 63:3.9264908 64:-7.393295 65:2.2218192 66:5.650316 67:-2.2409728 68:5.8801594 69:9.212888 70:0.59376204 71:16.682798 72:16.452953 73:1.4748282 74:19.460072 75:19.460072 76:2.719813 77:14.901511 78:19.460072 79:4.405331 80:7.469909 81:19.460072 82:1.8579005 83:7.1059904 84:19.460072 85:-0.8619126 86:2.27928 87:19.460072 88:-1.1109096 89:-15.380352 
+4 0:16.108189 1:9.653421 2:-19.6133 3:13.905523 4:8.791509 5:-19.34515 6:13.005303 7:7.967903 8:-14.633361 9:10.6877165 10:5.9759274 11:-10.381259 12:8.389283 13:4.9416323 14:-8.734048 15:9.040505 16:3.8498764 17:-8.868123 18:11.089942 19:1.7238252 20:-13.273455 21:10.228029 22:-0.4405331 23:-15.035586 24:5.707777 25:-2.6240451 26:-10.840945 27:7.929596 28:-4.5202527 29:-10.783484 30:10.419566 31:-7.2592196 32:-13.828909 33:8.121132 34:-11.051635 35:-13.752295 36:6.033388 37:-14.173674 38:-7.1634517 39:3.9839516 40:-14.690822 41:0.51714754 42:1.7812861 43:-12.29662 44:3.2752678 45:0.4213795 46:-10.113108 47:3.466804 48:0.90021986 49:-9.059659 50:3.1986535 51:2.777274 52:-7.929596 53:5.1140146 54:3.371036 55:-5.841852 56:7.8146744 57:3.3518825 58:-3.3518825 59:16.778566 60:3.0262709 61:-1.2449849 62:19.460072 63:7.6614456 64:-0.019153614 65:19.460072 66:11.013328 67:2.0685902 68:17.33402 69:10.860099 70:9.251195 71:13.101071 72:10.113108 73:14.748282 74:16.663643 75:14.690822 76:14.480132 77:15.552734 78:19.460072 79:15.763424 80:8.868123 81:19.460072 82:14.269443 83:6.9719152 84:19.460072 85:10.43872 86:-2.4516625 87:19.460072 88:6.531382 89:-8.101978 
+4 0:19.460072 1:12.890382 2:2.1452048 3:19.460072 4:10.649409 5:0.4213795 6:19.383457 7:6.244078 8:-1.9153614 9:17.678785 10:4.9224787 11:-10.955867 12:10.247183 13:5.497087 14:-13.330915 15:6.0716953 16:3.9839516 17:-15.456966 18:9.615114 19:2.4708161 20:-18.789696 21:11.473015 22:1.9536686 23:-19.6133 24:13.599066 25:-1.8004397 26:-19.6133 27:16.816874 28:-6.033388 29:-18.042704 30:16.01242 31:-10.228029 32:-14.595054 33:12.909535 34:-13.656527 35:-14.30775 36:10.5919485 37:-16.759413 38:-12.890382 39:7.297527 40:-19.249382 41:-8.561666 42:4.0222588 43:-19.460072 44:-2.9496565 45:2.2601264 46:-19.460072 47:1.5897499 48:0.30645782 49:-19.172768 50:6.2632318 51:-4.76925 52:-14.997279 53:15.859192 54:-5.631162 55:-11.051635 56:19.460072 57:0.78529817 58:-8.983045 59:15.26543 60:7.7572136 61:-6.4164605 62:11.434708 63:10.419566 64:-1.9536686 65:18.483236 66:9.385271 67:3.1411927 68:19.460072 69:7.2592196 70:5.267244 71:18.80885 72:11.013328 73:9.3661175 74:13.254301 75:14.250289 76:15.399506 77:16.452953 78:16.74026 79:17.81286 80:18.176779 81:19.40261 82:16.778566 83:12.756307 84:19.460072 85:13.790602 86:0.9959879 87:19.460072 88:12.6222315 89:-14.595054 
+4 0:19.460072 1:6.4739213 2:-9.3661175 3:18.847157 4:5.305551 5:-18.789696 6:15.073894 7:6.3206925 8:-19.6133 9:13.158532 10:5.305551 11:-16.721106 12:13.043611 13:3.4284968 14:-14.824897 15:13.120225 16:1.7429788 17:-18.540697 18:10.879252 19:0.1340753 20:-19.6133 21:11.377247 22:-4.0222588 23:-19.536686 24:12.162544 25:-6.703765 26:-19.6133 27:11.990162 28:-10.093954 29:-19.460072 30:10.477027 31:-13.503298 32:-14.939818 33:7.144298 34:-15.610195 35:-8.868123 36:4.232949 37:-17.33402 38:-5.1523223 39:1.4173675 40:-16.529568 41:-2.0111294 42:-0.076614454 43:-15.112201 44:0.6703765 45:-1.9919758 46:-14.729129 47:4.405331 48:-4.9224787 49:-14.173674 50:12.947843 51:-5.554548 52:-11.722012 53:17.96609 54:-0.7661445 55:-9.270349 56:17.870321 57:11.013328 58:-6.205771 59:19.172768 60:18.368315 61:-0.6703765 62:19.421764 63:16.989256 64:5.3821654 65:19.460072 66:14.403518 67:9.481039 68:17.583017 69:18.368315 70:13.215993 71:10.189722 72:19.460072 73:15.26543 74:1.7429788 75:19.460072 76:17.314867 77:-0.22984336 78:19.460072 79:14.422671 80:2.7006595 81:19.460072 82:8.063671 83:-4.1371803 84:19.460072 85:4.232949 86:-17.621325 87:18.2917 88:2.4133554 89:-19.6133 
+4 0:19.460072 1:4.1371803 2:0.80445176 3:19.28769 4:2.2984335 5:-11.032481 6:14.058752 7:2.6240451 8:-18.176779 9:11.626244 10:2.681506 11:-14.403518 12:14.211981 13:1.3215994 14:-14.499286 15:14.614207 16:2.4899697 17:-19.6133 18:14.384364 19:1.8770541 20:-19.6133 21:13.982138 22:-2.528277 23:-19.6133 24:10.860099 25:-4.060566 26:-19.6133 27:12.29662 28:-6.301539 29:-19.13446 30:13.139379 31:-8.848969 32:-16.414646 33:11.109096 34:-11.990162 35:-12.469003 36:7.642292 37:-15.112201 38:-8.90643 39:4.175488 40:-16.529568 41:-6.0525417 42:1.3024458 43:-16.567875 44:-3.8307228 45:-0.076614454 46:-16.16565 47:-1.2258313 48:-2.2601264 49:-15.495274 50:2.3558946 51:-4.2521024 52:-14.077906 53:6.933608 54:-4.596867 55:-12.315774 56:11.453861 57:-5.171476 58:-10.496181 59:13.005303 60:-5.1906295 61:-9.442732 62:13.962984 63:-4.55856 64:-8.829816 65:15.035586 66:-0.80445176 67:-7.374141 68:17.793707 69:7.4507556 70:-3.7541082 71:19.460072 72:10.70687 73:-0.45968673 74:19.460072 75:15.763424 76:2.719813 77:18.617311 78:19.460072 79:5.7269306 80:12.794614 81:19.460072 82:7.4124484 83:2.3942018 84:19.460072 85:11.741165 86:-4.3287168 87:19.460072 88:9.844957 89:-4.060566 
+4 0:14.001291 1:3.7349546 2:-5.305551 3:12.277467 4:1.3982137 5:-1.5897499 6:12.641385 7:-1.4939818 8:-3.0454245 9:15.68681 10:-1.8770541 11:-13.445837 12:13.215993 13:0.63206923 14:-19.6133 15:12.08593 16:-1.340753 17:-19.6133 18:13.081918 19:-5.0374002 20:-19.6133 21:16.606182 22:-7.967903 23:-19.6133 24:14.84405 25:-10.70687 26:-19.6133 27:13.9438305 28:-14.709975 29:-19.6133 30:14.116213 31:-19.268536 32:-17.851168 33:12.258312 34:-19.460072 35:-12.143391 36:6.244078 37:-19.460072 38:-6.6846113 39:2.8538885 40:-19.460072 41:-2.566584 42:0.51714754 43:-19.460072 44:-0.19153613 45:-0.5363012 46:-19.460072 47:4.711789 48:-3.9073372 49:-19.460072 50:15.495274 51:-8.963891 52:-17.353174 53:19.460072 54:-9.3661175 55:-14.135366 56:19.460072 57:-1.685518 58:-14.269443 59:19.460072 60:7.067683 61:-13.350069 62:17.927782 63:8.37013 64:-8.676587 65:13.215993 66:7.029376 67:-3.1411927 68:9.825804 69:8.485051 70:0.2681506 71:10.534488 72:14.729129 73:2.2409728 74:8.810662 75:19.364304 76:4.501099 77:3.2561142 78:19.460072 79:5.0757074 80:0.05746084 81:19.460072 82:3.1028855 83:-2.2984335 84:19.460072 85:-2.930503 86:-6.5505357 87:19.13446 88:-7.6231384 89:-16.203957 
+4 0:19.460072 1:11.300632 2:3.7349546 3:19.460072 4:4.9416323 5:-4.807557 6:19.440918 7:1.3790601 8:-16.050728 9:18.406622 10:1.0726024 11:-19.6133 12:18.464083 13:-1.3215994 14:-19.6133 15:17.199945 16:-3.5242648 17:-19.6133 18:17.81286 19:-4.5394063 20:-19.6133 21:19.268536 22:-6.0525417 23:-19.6133 24:19.460072 25:-8.408437 26:-19.6133 27:19.249382 28:-9.749189 29:-19.6133 30:19.460072 31:-12.08593 32:-19.6133 33:19.460072 34:-16.912642 35:-19.6133 36:19.460072 37:-19.440918 38:-18.464083 39:17.506403 40:-19.460072 41:-12.660539 42:12.928689 43:-19.460072 44:-9.174581 45:8.7532015 46:-19.460072 47:-6.9527617 48:4.6351743 49:-19.460072 50:-1.4748282 51:0.9959879 52:-19.460072 53:1.5131354 54:-3.3518825 55:-19.440918 56:4.999093 57:-6.6846113 58:-18.80885 59:6.991069 60:-9.404425 61:-17.429789 62:8.695741 63:-8.810662 64:-15.68681 65:10.840945 66:-6.493075 67:-14.939818 68:12.698846 69:-5.5162406 70:-15.399506 71:10.228029 72:-4.596867 73:-14.901511 74:4.2904096 75:-2.9879637 76:-13.982138 77:6.0716953 78:2.3942018 79:-14.30775 80:13.177686 81:14.978126 82:-9.11712 83:17.640478 84:19.460072 85:-3.7349546 86:19.421764 87:19.460072 88:2.0111294 89:19.460072 
+4 0:19.211075 1:-0.63206923 2:-6.742072 3:16.108189 4:-4.4819455 5:-8.236053 6:17.180792 7:-9.155427 8:-12.813767 9:14.211981 10:-6.2249246 11:-19.6133 12:10.342952 13:-3.1028855 14:-19.6133 15:8.485051 16:-4.1371803 17:-19.6133 18:12.239159 19:-6.4739213 20:-19.594147 21:17.60217 22:-6.14831 23:-19.6133 24:17.391481 25:-6.7803793 26:-19.6133 27:13.962984 28:-10.534488 29:-19.6133 30:14.001291 31:-14.15452 32:-19.057846 33:15.763424 34:-17.889475 35:-15.361198 36:16.050728 37:-19.460072 38:-12.852075 39:11.377247 40:-19.460072 41:-9.519346 42:4.7500963 43:-19.460072 44:-4.7309427 45:1.0151415 46:-19.460072 47:-0.63206923 48:-2.1260512 49:-19.460072 50:2.5474305 51:-5.4779334 52:-19.28769 53:3.715801 54:-8.312668 55:-17.81286 56:8.0445175 57:-10.97502 58:-14.15452 59:15.68681 60:-11.722012 61:-12.315774 62:19.460072 63:-9.461885 64:-12.08593 65:19.460072 66:-3.964798 67:-9.9790325 68:19.460072 69:2.1643584 70:-8.523358 71:18.713081 72:9.232041 73:-5.7269306 74:13.924677 75:16.701952 76:-0.4405331 77:11.243171 78:19.460072 79:2.7581203 80:9.921572 81:19.460072 82:5.4779334 83:6.301539 84:19.460072 85:3.3518825 86:1.7046716 87:19.460072 88:-1.8579005 89:-6.4547677 
+4 0:19.249382 1:-5.803545 2:-19.440918 3:17.563864 4:-4.232949 5:-19.6133 6:13.560759 7:-4.5202527 8:-18.65562 9:12.220005 10:-8.389283 11:-15.68681 12:16.184803 13:-9.461885 14:-17.832014 15:19.460072 16:-7.776367 17:-19.6133 18:19.460072 19:-10.5919485 20:-19.6133 21:14.863204 22:-15.399506 23:-19.6133 24:12.947843 25:-17.7554 26:-16.893488 27:17.00841 28:-19.40261 29:-13.579912 30:16.395493 31:-19.460072 32:-13.139379 33:8.887277 34:-19.460072 35:-9.423578 36:3.122039 37:-19.460072 38:-4.213795 39:1.3982137 40:-19.460072 41:-1.1109096 42:0.7278373 43:-18.483236 44:0.49799395 45:-1.6089035 46:-17.391481 47:2.6623523 48:-4.673482 49:-17.123331 50:7.52737 51:-9.864111 52:-14.058752 53:16.472107 54:-13.828909 55:-10.477027 56:19.460072 57:-13.464991 58:-9.136273 59:19.460072 60:-6.090849 61:-9.519346 62:19.460072 63:2.4708161 64:-7.5465236 65:18.119318 66:8.465898 67:-2.9113493 68:15.150508 69:10.400413 70:1.7429788 71:15.667656 72:14.173674 73:2.6048915 74:15.495274 75:19.460072 76:2.1643584 77:9.730036 78:19.460072 79:1.685518 80:0.80445176 81:18.885464 82:-0.8810662 83:-9.557653 84:18.195932 85:-4.960786 86:-11.568783 87:19.019539 88:-7.3549876 89:-15.246277 
+4 0:13.177686 1:-6.3589997 2:-14.748282 3:13.790602 4:-4.55856 5:-18.540697 6:11.779472 7:-3.9839516 8:-18.349161 9:12.737153 10:-5.2289367 11:-19.594147 12:16.318878 13:-4.960786 14:-19.6133 15:19.34515 16:-5.2289367 17:-19.6133 18:18.08101 19:-10.170568 20:-19.6133 21:11.492168 22:-16.242264 23:-14.135366 24:9.346964 25:-18.483236 26:-9.097966 27:9.308656 28:-19.306843 29:-9.385271 30:9.500193 31:-19.460072 32:-8.887277 33:4.6160207 34:-19.460072 35:-5.4779334 36:0.7661445 37:-19.28769 38:-4.2904096 39:0.2681506 40:-18.617311 41:-2.183512 42:-2.3750482 43:-17.429789 44:0.7086837 45:-5.209783 46:-15.284584 47:3.7732618 48:-5.305551 49:-14.135366 50:4.596867 51:-5.2480903 52:-13.694834 53:9.768343 54:-7.469909 55:-11.760319 56:18.138472 57:-7.8912888 58:-9.423578 59:19.460072 60:-5.554548 61:-9.423578 62:19.325996 63:2.4133554 64:-8.350976 65:14.978126 66:9.346964 67:-4.367024 68:16.4338 69:11.87524 70:-1.934515 71:19.460072 72:15.05474 73:-0.4213795 74:19.460072 75:19.249382 76:-2.087744 77:13.8480625 78:19.460072 79:3.3327289 80:-1.3790601 81:19.460072 82:7.73806 83:0.038307227 84:19.460072 85:5.0374002 86:4.5202527 87:19.460072 88:-3.122039 89:0.78529817 
+4 0:14.422671 1:-1.8579005 2:-5.861006 3:15.418659 4:-4.3861775 5:-8.523358 6:15.935806 7:-5.9567738 8:-15.342045 9:17.48725 10:-5.1523223 11:-19.6133 12:19.153614 13:-6.933608 14:-19.6133 15:16.721106 16:-10.630256 17:-19.6133 18:13.120225 19:-12.852075 20:-17.889475 21:11.453861 22:-14.863204 23:-16.701952 24:11.60709 25:-17.563864 26:-16.836027 27:11.664551 28:-19.460072 29:-15.284584 30:7.1251445 31:-19.460072 32:-9.883265 33:0.9576807 34:-19.460072 35:-5.45878 36:-1.3790601 37:-18.464083 38:-4.2521024 39:-2.087744 40:-16.74026 41:-2.1260512 42:-3.715801 43:-15.05474 44:0.17238252 45:-5.650316 46:-13.713987 47:4.1946416 48:-8.465898 49:-11.836933 50:9.212888 51:-9.442732 52:-9.921572 53:15.667656 54:-9.730036 55:-7.603985 56:19.460072 57:-9.768343 58:-7.565677 59:19.460072 60:-7.8146744 61:-8.983045 62:18.636467 63:0.7086837 64:-9.32781 65:12.545617 66:13.733141 67:-9.021352 68:10.5919485 69:19.460072 70:-7.0102224 71:9.595961 72:19.460072 73:1.0726024 74:2.777274 75:19.460072 76:8.2169 77:-3.0262709 78:19.460072 79:7.0485296 80:-2.585738 81:19.460072 82:1.7621324 83:2.719813 84:19.460072 85:-7.240066 86:0.095768064 87:19.460072 88:-9.078813 89:-16.989256 
+4 0:18.387468 1:-6.703765 2:-11.87524 3:15.035586 4:-5.3821654 5:-18.119318 6:12.77546 7:-6.3781533 8:-19.6133 9:17.27656 10:-7.393295 11:-19.6133 12:19.460072 13:-5.133168 14:-19.6133 15:19.460072 16:-6.6654577 17:-19.6133 18:17.870321 19:-11.3964 20:-19.6133 21:15.725117 22:-14.824897 23:-19.6133 24:17.142485 25:-17.48725 26:-19.479225 27:16.606182 28:-19.460072 29:-17.563864 30:10.97502 31:-19.460072 32:-12.066776 33:5.9184666 34:-19.460072 35:-5.363012 36:1.4556746 37:-19.460072 38:-1.7812861 39:-0.7086837 40:-19.460072 41:0.7661445 42:-1.3790601 43:-18.80885 44:1.9919758 45:-2.4133554 46:-17.81286 47:2.930503 48:-5.2480903 49:-17.659632 50:8.791509 51:-10.764331 52:-15.322891 53:18.828003 54:-11.262324 55:-12.737153 56:19.460072 57:0.21068975 58:-12.200851 59:19.460072 60:7.9487495 61:-9.136273 62:19.421764 63:5.6120086 64:-3.2752678 65:19.440918 66:11.204864 67:1.8195933 68:16.510414 69:19.28769 70:4.903325 71:15.974113 72:19.460072 73:5.267244 74:9.270349 75:19.460072 76:7.0485296 77:-4.4819455 78:19.364304 79:6.7612257 80:-8.274361 81:19.460072 82:0.05746084 83:-7.2592196 84:19.460072 85:-5.171476 86:-17.142485 87:18.693928 88:-4.7884035 89:-19.6133 
+4 0:13.177686 1:-0.40222588 2:-14.001291 3:12.813767 4:0.63206923 5:-19.498379 6:15.801731 7:0.38307226 8:-19.6133 9:14.920665 10:-1.7238252 11:-19.6133 12:12.603078 13:-5.439626 14:-18.86631 15:10.304645 16:-8.676587 17:-17.085024 18:8.063671 19:-12.29662 20:-17.410635 21:5.5162406 22:-15.399506 23:-16.4338 24:3.6583402 25:-18.02355 26:-13.254301 27:1.3024458 28:-19.364304 29:-9.11712 30:-2.4899697 31:-18.713081 32:-3.86903 33:-4.1371803 34:-17.353174 35:0.19153613 36:-6.5122285 37:-15.763424 38:3.8498764 39:-8.37013 40:-13.388376 41:8.523358 42:-7.201759 43:-10.936713 44:13.330915 45:-4.501099 46:-8.561666 47:14.595054 48:-1.3982137 49:-5.535394 50:14.077906 51:2.2984335 52:-3.371036 53:13.599066 54:5.305551 55:-2.2984335 56:15.093047 57:7.297527 58:-1.3790601 59:12.909535 60:12.373235 61:2.183512 62:12.08593 63:17.468096 64:5.056554 65:11.358093 66:18.751389 67:6.4164605 68:12.966996 69:18.92377 70:7.8912888 71:16.510414 72:19.364304 73:7.8529816 74:16.280571 75:19.460072 76:6.5505357 77:10.821792 78:19.460072 79:5.1906295 80:4.5777135 81:19.460072 82:2.087744 83:-2.3942018 84:18.540697 85:-1.9728222 86:-7.776367 87:19.249382 88:-4.003105 89:-15.514427 
